id,kingdom,phylum,class,order,family,genus,scientific_name,taxonomic_authority,infra_rank,infra_name,category,common_name
31718,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,MONOON,MONOON HYPOGAEUM,(KING) B.XUE AND R.M.K.SAUNDERS,NULL,NULL,LR/LC,NULL
31719,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,POPOWIA,POPOWIA PAUCIFLORA,MAINGAY EX HOOK.F. AND THOMSON,NULL,NULL,DD,NULL
31720,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,POPOWIA,POPOWIA PERAKENSIS,KING,NULL,NULL,DD,NULL
31721,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,PSEUDUVARIA,PSEUDUVARIA CERINA,J.SINCLAIR,NULL,NULL,DD,NULL
31722,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,PSEUDUVARIA,PSEUDUVARIA GALEATA,J.SINCLAIR,NULL,NULL,EN,NULL
31724,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,PSEUDUVARIA,PSEUDUVARIA TAIPINGENSIS,J. SINCL.,NULL,NULL,CR,NULL
31725,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,TRIVALVARIA,TRIVALVARIA NERVOSA,(HOOK.F. AND THOMSON) J.SINCLAIR,NULL,NULL,LC,NULL
31726,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,XYLOPIA,XYLOPIA ELLIPTICA,MAINGAY EX HOOK.F. AND THOMSON,NULL,NULL,LR/LC,NULL
31727,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,XYLOPIA,XYLOPIA MAGNA,MAINGAY EX HOOK.F.,NULL,NULL,LR/LC,NULL
31728,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,KOPSIA,KOPSIA PROFUNDA,KING AND GAMBLE,NULL,NULL,DD,NULL
31729,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,KOPSIA,KOPSIA SCORTECHINII,KING AND GAMBLE,NULL,NULL,DD,NULL
31730,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,TABERNAEMONTANA,TABERNAEMONTANA POLYNEURA,(KING AND GAMBLE) D.J.MIDDLETON,NULL,NULL,LR/CD,NULL
31731,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,ILEX,ILEX GRANDIFLORA,RIDL.,NULL,NULL,LR/CD,NULL
31732,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,ILEX,ILEX ILLUSTRIS,RIDL.,NULL,NULL,LR/CD,NULL
31733,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,ILEX,ILEX PATENS,RIDL.,NULL,NULL,LR/CD,NULL
31734,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,ILEX,ILEX PAUCIFLORA,RIDL.,NULL,NULL,EN,NULL
31735,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,ILEX,ILEX SCLEROPHYLLA,HOOK.F.,NULL,NULL,LR/CD,NULL
31736,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,AQUIFOLIACEAE,ILEX,ILEX TAHANENSIS,KIEW,NULL,NULL,LR/CD,NULL
31737,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,POLYSCIAS,POLYSCIAS MONTANA,(RIDL.) LOWRY AND G.M.PLUNKETT,NULL,NULL,LR/CD,NULL
31738,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,BRASSAIOPSIS,BRASSAIOPSIS MINOR,B.C.STONE,NULL,NULL,VU,NULL
31739,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,BRASSAIOPSIS,BRASSAIOPSIS SIMPLEX,(KING) B.C.STONE,NULL,NULL,VU,NULL
31742,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,KOSTERMANSIA,KOSTERMANSIA MALAYANA,SOEGENG,NULL,NULL,VU,DURIAN TUANG
31743,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,CANARIUM,CANARIUM PSEUDOSUMATRANUM,LEENH.,NULL,NULL,LR/CD,NULL
31744,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,CANARIUM,CANARIUM RENIFORME,KOCHUMMEN AND WHITMORE,NULL,NULL,LR/CD,NULL
31745,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,DACRYODES,DACRYODES BREVIRACEMOSA,KALKMAN,NULL,NULL,VU,NULL
31746,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,DACRYODES,DACRYODES KINGII,(ENGL.) KALKMAN,NULL,NULL,LR/CD,NULL
31747,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,DACRYODES,DACRYODES MULTIJUGA,LEENH.,NULL,NULL,VU,NULL
31748,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,BURSERACEAE,DACRYODES,DACRYODES PUBERULA,(A.W.BENN.) H.J.LAM,NULL,NULL,VU,NULL
31749,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,KOKOONA,KOKOONA CORIACEA,KING,NULL,NULL,VU,NULL
31750,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,KOKOONA,KOKOONA SESSILIS,DING HOU,NULL,NULL,VU,NULL
31751,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,MICROTROPIS,MICROTROPIS TENUIS,SYMINGTON,NULL,NULL,VU,NULL
31752,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,CLETHRACEAE,CLETHRA,CLETHRA HENDERSONII,SLEUMER,NULL,NULL,LR/CD,NULL
31755,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,MELANOCHYLA,MELANOCHYLA LONGIPETIOLATA,KOCHUMMEN,NULL,NULL,VU,NULL
31756,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,ANACARDIACEAE,MELANOCHYLA,MELANOCHYLA FASCICULIFLORA,KOCHUMMEN,NULL,NULL,VU,NULL
31757,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,CYATHOCALYX,CYATHOCALYX SUMATRANUS,SCHEFF.,NULL,NULL,LR/LC,NULL
31758,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,KOPSIA,KOPSIA SINGAPURENSIS,RIDL.,NULL,NULL,VU,WHITE KOPSIA
31759,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,DIPTEROCARPUS,DIPTEROCARPUS SUBLAMELLATUS,FOXW.,NULL,NULL,EN,NULL
31760,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA LATIFOLIA,SYMINGTON,NULL,NULL,DD,NULL
31761,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA MONTANA,SYMINGTON,NULL,NULL,CR,NULL
31762,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA NERVOSA,KING,NULL,NULL,CR,NULL
31763,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA NUTANS,RIDL.,NULL,NULL,CR,NULL
31765,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,PARASHOREA,PARASHOREA GLOBOSA,SYMINGTON,NULL,NULL,EN,WHITE SERAYA
31766,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,OXALIDACEAE,SARCOTHECA,SARCOTHECA MONOPHYLLA,(PLANCH. EX HK.F.) HALLIER.F.,NULL,NULL,LR/NT,NULL
31767,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,HELICIOPSIS,HELICIOPSIS COCKBURNII,KOCHUMMEN,NULL,NULL,VU,NULL
31768,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,HELICIOPSIS,HELICIOPSIS MONTANA,SYMINGTON EX KOCHUMMEN,NULL,NULL,LR/CD,NULL
31770,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,HELICIOPSIS,HELICIOPSIS WHITMOREI,KOCHUMMEN,NULL,NULL,LR/CD,NULL
31771,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,ANISOPHYLLEACEAE,ANISOPHYLLEA,ANISOPHYLLEA APETALA,SCORT. EX KING,NULL,NULL,VU,NULL
31772,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,ANISOPHYLLEACEAE,ANISOPHYLLEA,ANISOPHYLLEA CORNERI,DING HOU,NULL,NULL,LR/LC,NULL
31773,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,ANISOPHYLLEACEAE,ANISOPHYLLEA,ANISOPHYLLEA CURTISII,KING,NULL,NULL,VU,NULL
31774,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,RHIZOPHORACEAE,PELLACALYX,PELLACALYX SACCARDIANUS,SCORT.,NULL,NULL,LR/LC,NULL
31775,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CHRYSOBALANACEAE,ATUNA,ATUNA PENANGIANA,(KOSTERM. AND PRANCE) KOSTERM.,NULL,NULL,VU,NULL
31776,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CHRYSOBALANACEAE,KOSTERMANTHUS,KOSTERMANTHUS MALAYANUS,(KOSTERM.) PRANCE,NULL,NULL,EN,NULL
31777,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,PRUNUS,PRUNUS MALAYANA,KALKMAN,NULL,NULL,LR/LC,NULL
31778,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,PRUNUS,PRUNUS ODORATA,(M.R.HEND.) WHITMORE,NULL,NULL,DD,NULL
31779,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,MELICOPE,MELICOPE MACROCARPA,(KING) T.G.HARTLEY,NULL,NULL,LC,NULL
31780,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,GLYCOSMIS,GLYCOSMIS CRASSIFOLIA,RIDL.,NULL,NULL,CR,NULL
31781,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,GLYCOSMIS,GLYCOSMIS DECIPIENS,B.C.STONE,NULL,NULL,LR/CD,NULL
31782,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,GLYCOSMIS,GLYCOSMIS PERAKENSIS,V.NARAY.,NULL,NULL,VU,NULL
31783,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,GLYCOSMIS,GLYCOSMIS TOMENTELLA,RIDL.,NULL,NULL,EN,NULL
31784,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,TETRACTOMIA,TETRACTOMIA MAJUS,HOOK.F.,NULL,NULL,LR/CD,NULL
31785,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA ARISTULATA,(KING AND GAMBLE) H.J.LAM,NULL,NULL,VU,NULL
31786,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA CUPREA,(KING AND GAMBLE) H.J.LAM,NULL,NULL,DD,NULL
31787,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA LONGISTYLA,(KING AND GAMBLE) H.J.LAM,NULL,NULL,VU,NULL
31788,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA OBTUSIFOLIA,(KING AND GAMBLE) P.ROYEN,NULL,NULL,DD,NULL
31789,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA PENANGIANA,(KING AND GAMBLE) H.J.LAM,NULL,NULL,LR/CD,NULL
31790,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA PENICILLATA,(KING AND GAMBLE) H.J.LAM,NULL,NULL,VU,NULL
31791,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA RUFA,(KING AND GAMBLE) P.ROYEN,NULL,NULL,VU,NULL
31792,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,PAYENA,PAYENA SELANGORICA,KING AND GAMBLE,NULL,NULL,LR/CD,NULL
31793,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA SESSILIFLORA,P.ROYEN,NULL,NULL,VU,NULL
31794,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA TOMENTOSA,H.J.LAM,NULL,NULL,LR/NT,NULL
31795,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,MADHUCA,MADHUCA TUBULOSA,H.J.LAM,NULL,NULL,LR/CD,NULL
31796,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,PALAQUIUM,PALAQUIUM REGINA-MONTIUM,NG,NULL,NULL,VU,NULL
31797,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SAPOTACEAE,PAYENA,PAYENA MAINGAYI,C.B.CLARKE,NULL,NULL,LR/LC,NULL
31799,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,STYRAX,STYRAX CROTONOIDES,C.B.CLARKE,NULL,NULL,VU,NULL
31800,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,STYRAX,STYRAX FRASERENSIS,PUTZ AND NG,NULL,NULL,VU,NULL
31801,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,SYMPLOCOS,SYMPLOCOS CALYCODACTYLOS,BRAND,NULL,NULL,VU,NULL
31802,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,SYMPLOCOS,SYMPLOCOS NIVEA,BRAND,NULL,NULL,EN,NULL
31803,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,SYMPLOCOS,SYMPLOCOS PYRIFLORA,RIDLEY,NULL,NULL,LR/CD,NULL
31804,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PENTAPHYLACACEAE,ADINANDRA,ADINANDRA ANGULATA,RIDLEY,NULL,NULL,LR/CD,NULL
31805,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PENTAPHYLACACEAE,ADINANDRA,ADINANDRA CORNERIANA,KOBUSKI,NULL,NULL,VU,NULL
31807,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,THEACEAE,PYRENARIA,PYRENARIA PAHANGENSIS,H.KENG,NULL,NULL,DD,NULL
31808,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PENTAPHYLACACEAE,TERNSTROEMIA,TERNSTROEMIA CORNERI,H. KENG,NULL,NULL,VU,NULL
31809,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,PENTAPHYLACACEAE,TERNSTROEMIA,TERNSTROEMIA EVENIA,(KING) A.C. SMITH,NULL,NULL,LR/CD,NULL
31810,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,AQUILARIA,AQUILARIA ROSTRATA,RIDL.,NULL,NULL,CR,NULL
31811,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,BROWNLOWIA,BROWNLOWIA VELUTINA,KOSTERM.,NULL,NULL,EN,NULL
31812,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,DIPLODISCUS,DIPLODISCUS HOOKERIANUS,(KING) KOSTERM.,NULL,NULL,EN,NULL
31813,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,DIPLODISCUS,DIPLODISCUS SCORTECHINII,(KING) ASHTON EX KOCHUMMEN,NULL,NULL,LR/CD,NULL
31814,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,PENTACE,PENTACE EXCELSA,KOCHUMMEN,NULL,NULL,LR/CD,NULL
31815,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,PENTACE,PENTACE GRANDIFLORA,KOCHUMMEN,NULL,NULL,LR/CD,NULL
31816,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,PENTACE,PENTACE MICROLEPIDOTA,KOSTERM.,NULL,NULL,VU,NULL
31817,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,SCHOUTENIA,SCHOUTENIA CORNERI,ROEKM.,NULL,NULL,EN,NULL
31818,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,SCHOUTENIA,SCHOUTENIA FURFURACEA,KOCHUMMEN,NULL,NULL,LR/CD,NULL
31819,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,ACANTHACEAE,AVICENNIA,AVICENNIA LANATA,RIDL.,NULL,NULL,VU,NULL
31820,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,CALLICARPA,CALLICARPA MAINGAYI,KING AND GAMBLE,NULL,NULL,LC,NULL
31821,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,VITEX,VITEX LONGISEPALA,KING AND GAMBLE,NULL,NULL,LC,NULL
31822,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,VITEX,VITEX URCEOLATA,C.B. CLARKE,NULL,NULL,VU,NULL
31823,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MEMECYLON,MEMECYLON CINEREUM,KING,NULL,NULL,DD,NULL
31824,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MEMECYLON,MEMECYLON WALLICHII,RIDL.,NULL,NULL,VU,NULL
31825,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,POLYALTHIA,POLYALTHIA CHRYSOTRICHA,RIDL.,NULL,NULL,LR/LC,NULL
31826,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA HANIFFII,M.R. HENDERSON,NULL,NULL,VU,NULL
31827,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,EBENACEAE,DIOSPYROS,DIOSPYROS NUTANS,KING AND GAMBLE,NULL,NULL,LR/LC,NULL
31829,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,POLYALTHIA,POLYALTHIA ANGUSTISSIMA,RIDL.,NULL,NULL,DD,NULL
31830,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,POPOWIA,POPOWIA FUSCA,KING,NULL,NULL,LR/LC,NULL
31831,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,HOPEA,HOPEA APICULATA,SYMINGTON,NULL,NULL,EN,NULL
31832,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,DIPTEROCARPUS,DIPTEROCARPUS CONCAVUS,FOXW.,NULL,NULL,CR,NULL
31833,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,SHOREA,SHOREA OCHROPHLOIA,STRUGNELL EX SYMINGTON,NULL,NULL,VU,RED BALAU
31834,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA MILLSII,M.R. HENDERSON,NULL,NULL,LR/NT,NULL
31835,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MEMECYLON,MEMECYLON FLORIDUM,RIDL.,NULL,NULL,VU,NULL
31836,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,MEMECYLON,MEMECYLON ACUMINATUM VAR. ACUMINATUM,NULL,VAR.,ACUMINATUM,LR/CD,NULL
31837,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,KAYEA,KAYEA ELEGANS,KING,NULL,NULL,LR/LC,NULL
31838,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,CASTANOPSIS,CASTANOPSIS WALLICHII,KING EX HOOK.F.,NULL,NULL,VU,NULL
31839,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,CASTANOPSIS,CASTANOPSIS NEPHELIOIDES,KING EX HOOK.F.,NULL,NULL,VU,NULL
31840,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,BACCAUREA,BACCAUREA LATIFOLIA,KING EX HOOK.F.,NULL,NULL,LR/CD,NULL
31841,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,PHYLLANTHACEAE,BACCAUREA,BACCAUREA HOOKERI,GAGE,NULL,NULL,LR/CD,NULL
31843,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,CITRUS,CITRUS HALIMII,B.C.STONE,NULL,NULL,LC,NULL
31844,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA NEMESTRINA,HEND.,NULL,NULL,LR/LC,NULL
31845,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,SYZYGIUM,SYZYGIUM LINOCIEROIDEUM,(KING) I.M.TURNER,NULL,NULL,LR/NT,NULL
31846,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA GLAUCA,KING,NULL,NULL,LR/LC,NULL
31847,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,SYZYGIUM,SYZYGIUM FLOSCULIFERUM,(M.R.HEND.) SREEK.,NULL,NULL,LR/LC,NULL
31848,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,EUGENIA,EUGENIA DUTHIEANA,KING,NULL,NULL,LR/LC,NULL
31849,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,SYZYGIUM,SYZYGIUM CONGLOMERATUM,(DUTHIE) I.M.TURNER,NULL,NULL,VU,NULL
31850,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,MYRISTICACEAE,KNEMA,KNEMA COMMUNIS,SINCL.,NULL,NULL,VU,NULL
31851,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,GONYSTYLUS,GONYSTYLUS CONFUSUS,A. SHAW,NULL,NULL,LC,NULL
31852,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,SANTALACEAE,SANTALUM,SANTALUM ALBUM,L.,NULL,NULL,VU,INDIAN SANDALWOOD
31853,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,STENOSTOMUM,STENOSTOMUM AROMATICUM,(CAST.-CAMPOS AND LORENCE) BORHIDI,NULL,NULL,EN,NULL
31854,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,SURIANACEAE,RECCHIA,RECCHIA SIMPLICIFOLIA,T.WENDT AND E.J.LOTT,NULL,NULL,EN,NULL
31855,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,ELAEAGIA,ELAEAGIA UXPANAPENSIS,LORENCE,NULL,NULL,EN,NULL
31856,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,VIOLACEAE,RINOREA,RINOREA UXPANAPANA,WENDT,NULL,NULL,EN,NULL
31858,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,HUERTEALES,DIPENTODONTACEAE,PERROTTETIA,PERROTTETIA MULTIFLORA,LUND.,NULL,NULL,LC,NULL
31859,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,HUERTEALES,DIPENTODONTACEAE,PERROTTETIA,PERROTTETIA EXCELSA,LUND.,NULL,NULL,DD,NULL
31860,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,ANNONACEAE,GUATTERIA,GUATTERIA JEFENSIS,BARRINGER,NULL,NULL,EN,NULL
31861,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,ZANTHOXYLUM,ZANTHOXYLUM FLAVUM,VAHL.,NULL,NULL,VU,WEST INDIAN SATINWOOD
31862,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,AGATHIS,AGATHIS KINABALUENSIS,DE LAUB.,NULL,NULL,EN,NULL
31864,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,AGATHIS,AGATHIS LENTICULA,DE LAUB.,NULL,NULL,VU,NULL
